message	name	f0_
Your new task is to kill 241 Aviansies.	Duradel	137
Your new task is to kill 228 Bloodveld.	Steve	137
You are to bring balance to 158 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	137
You are to bring balance to 133 Abyssal Demons in the<br>Catacombs of Kourend.	Konar quo Maten	137
Your new task is to kill 97 Pyrefiends.	Vannaka	137
Your new task is to kill 138 Abyssal Demons.	Steve	137
Your new task is to kill 157 Kurask.	Steve	137
Your new task is to kill 26 Ghouls.	Vannaka	137
Excellent, you're doing great. Your new task is to kill<br>200 Bloodveld.	Duradel	137
Your new task is to kill 129 Kurask.	Nieve	137
Your new task is to kill 44 Molanisks.	Vannaka	137
Your new task is to kill 161 Abyssal Demons.	Steve	137
Your new task is to kill 221 Bloodveld.	Nieve	137
Your new task is to kill 136 Smoke Devils.	Steve	137
You are to bring balance to 138 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	137
Your new task is to kill 204 Nechryael.	Steve	137
Your new task is to kill 15 Ghouls.	Mazchna	137
Your new task is to kill 87 Hill Giants.	Vannaka	137
Your new task is to kill 136 Nechryael.	Steve	137
Your new task is to kill 213 Dust Devils.	Nieve	137
You are to bring balance to 166 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	137
Your new task is to kill 226 Dust Devils.	Nieve	137
Your new task is to kill 126 Smoke Devils.	Steve	137
Your new task is to kill 99 Zombies.	Krystilia	137
Your new task is to kill 41 Black Dragons.	Steve	137
Your new task is to kill 163 Smoke Devils.	Steve	137
Your new task is to kill 108 Bloodveld.	Krystilia	137
Your new task is to kill 87 Zombies.	Krystilia	137
Your new task is to kill 162 Trolls.	Chaeldar	137
Your new task is to kill 166 Kurask.	Steve	137
Your new task is to kill 121 Black Knights.	Krystilia	137
You are to bring balance to 146 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	137
Your new task is to kill 152 Kalphite.	Chaeldar	137
Your new task is to kill 172 Turoth.	Steve	137
Your new task is to kill 132 Turoth.	Steve	137
Your new task is to kill 147 Trolls.	Chaeldar	137
Your new task is to kill 179 Aviansies.	Duradel	137
Your new task is to kill 13 Steel Dragons.	Chaeldar	137
You are to bring balance to 240 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	137
Your new task is to kill 100 Dark Warriors.	Krystilia	137
Your new task is to kill 96 Dark Warriors.	Krystilia	137
Your new task is to kill 116 Trolls.	Chaeldar	137
Your new task is to kill 28 Ghouls.	Vannaka	137
You are to bring balance to 211 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	137
Your new task is to kill 131 Dust Devils.	Steve	138
Excellent, you're doing great. Your new task is to kill<br>200 Greater Demons.	Duradel	138
Your new task is to kill 169 Turoth.	Steve	138
Your new task is to kill 71 Bloodveld.	Krystilia	138
Your new task is to kill 156 Fire Giants.	Chaeldar	138
Your new task is to kill 217 Abyssal Demons.	Steve	138
Your new task is to kill 67 Drakes.	Steve	138
Your new task is to kill 126 Brine Rats.	Steve	138
Your new task is to kill 232 Aviansies.	Duradel	138
Your new task is to kill 139 Kurask.	Steve	138
Your new task is to kill 132 Smoke Devils.	Steve	138
Excellent, you're doing great. Your new task is to kill<br>199 Dagannoth.	Duradel	138
Your new task is to kill 158 Smoke Devils.	Steve	138
You are to bring balance to 248 Nechryael in the<br>Slayer Tower.	Konar quo Maten	138
You are to bring balance to 125 Waterfiends in the<br>Ancient Cavern.	Konar quo Maten	138
Your new task is to kill 93 Bloodveld.	Krystilia	138
Your new task is to kill 161 Fire Giants.	Chaeldar	138
Excellent, you're doing great. Your new task is to kill<br>178 Dagannoth.	Duradel	138
Your new task is to kill 241 Basilisks.	Duradel	138
Your new task is to kill 130 Smoke Devils.	Steve	138
Your new task is to kill 60 Black Dragons.	Steve	138
Excellent, you're doing great. Your new task is to kill<br>50 Spiders.	Turael	138
You are to bring balance to 238 Nechryael in the<br>Slayer Tower.	Konar quo Maten	138
Your new task is to kill 209 Bloodveld.	Steve	138
Your new task is to kill 237 Abyssal Demons.	Steve	138
Your new task is to kill 91 Black Knights.	Krystilia	138
Your new task is to kill 151 Abyssal Demons.	Steve	138
Your new task is to kill 124 Smoke Devils.	Steve	138
Your new task is to kill 163 Trolls.	Chaeldar	138
You are to bring balance to 27 Mithril Dragons in the<br>Ancient Cavern.	Konar quo Maten	139
Excellent, you're doing great. Your new task is to kill<br>41 Birds.	Turael	139
Excellent, you're doing great. Your new task is to kill<br>167 Dagannoth.	Duradel	139
You are to bring balance to 230 Abyssal Demons in<br>the Abyss.	Konar quo Maten	139
Your new task is to kill 145 Turoth.	Steve	139
Your new task is to kill 224 Dust Devils.	Nieve	139
Your new task is to kill 105 Zombies.	Krystilia	139
Your new task is to kill 108 Moss Giants.	Krystilia	139
You are to bring balance to 165 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	139
You are to bring balance to 148 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	139
Your new task is to kill 178 Kurask.	Nieve	139
Your new task is to kill 142 Dust Devils.	Steve	139
You are to bring balance to 162 Abyssal Demons in the<br>Slayer Tower.	Konar quo Maten	139
Your new task is to kill 143 Smoke Devils.	Steve	139
Your new task is to kill 232 Dust Devils.	Nieve	139
Your new task is to kill 155 Kurask.	Steve	139
Your new task is to kill 19 Steel Dragons.	Chaeldar	139
You are to bring balance to 133 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	139
Your new task is to kill 94 Ice Warriors.	Vannaka	139
Your new task is to kill 185 Turoth.	Steve	139
Your new task is to kill 246 Dust Devils.	Nieve	139
Your new task is to kill 234 Abyssal Demons.	Steve	139
Your new task is to kill 128 Spiritual Creatures.	Steve	139
Your new task is to kill 140 Abyssal Demons.	Steve	139
Your new task is to kill 134 Abyssal Demons.	Steve	139
Your new task is to kill 96 Bandits.	Krystilia	139
Your new task is to kill 160 Turoth.	Steve	139
Excellent, you're doing great. Your new task is to kill<br>158 Dagannoth.	Duradel	139
Your new task is to kill 74 Ice Giants.	Vannaka	139
You are to bring balance to 237 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	139
Your new task is to kill 109 Jellies.	Krystilia	139
Your new task is to kill 155 Aviansies.	Duradel	139
Your new task is to kill 249 Nechryael.	Nieve	139
Your new task is to kill 154 Aviansies.	Duradel	139
Your new task is to kill 166 Turoth.	Steve	140
Your new task is to kill 121 Fire Giants.	Chaeldar	140
You are to bring balance to 136 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	140
You are to bring balance to 170 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	140
Your new task is to kill 4 Adamant Dragons.	Nieve	140
Your new task is to kill 162 Abyssal Demons.	Steve	140
You are to bring balance to 228 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	140
Your new task is to kill 138 Trolls.	Chaeldar	140
Your new task is to kill 223 Nechryael.	Steve	140
Your new task is to kill 108 Bandits.	Krystilia	140
Your new task is to kill 194 Aviansies.	Duradel	140
Excellent, you're doing great. Your new task is to kill<br>194 Dagannoth.	Duradel	140
Your new task is to kill 118 Dark Warriors.	Krystilia	140
You are to bring balance to 231 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	140
Your new task is to kill 164 Kalphite.	Chaeldar	140
Your new task is to kill 123 Trolls.	Chaeldar	140
Your new task is to kill 17 Ghouls.	Mazchna	140
Excellent, you're doing great. Your new task is to kill<br>48 Birds.	Turael	140
Your new task is to kill 76 Zombies.	Krystilia	140
Your new task is to kill 237 Bloodveld.	Nieve	140
Your new task is to kill 232 Nechryael.	Steve	140
Your new task is to kill 79 Hill Giants.	Krystilia	140
Your new task is to kill 109 Bloodveld.	Krystilia	140
Your new task is to kill 229 Dust Devils.	Nieve	140
Your new task is to kill 147 Smoke Devils.	Steve	140
You are to bring balance to 168 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	140
You are to bring balance to 122 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	140
You are to bring balance to 206 Abyssal Demons in<br>the Abyss.	Konar quo Maten	140
Your new task is to kill 180 Turoth.	Steve	140
Your new task is to kill 90 Zombies.	Krystilia	140
You are to bring balance to 135 Abyssal Demons in the<br>Abyss.	Konar quo Maten	140
Your new task is to kill 134 Brine Rats.	Steve	140
You are to bring balance to 156 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	140
Your new task is to kill 154 Smoke Devils.	Steve	140
Excellent, you're doing great. Your new task is to kill<br>15 Monkeys.	Turael	141
Your new task is to kill 149 Turoth.	Steve	141
Your new task is to kill 176 Smoke Devils.	Steve	141
Your new task is to kill 52 Drakes.	Steve	141
Your new task is to kill 150 Kurask.	Steve	141
Your new task is to kill 133 Kurask.	Steve	141
Your new task is to kill 178 Kurask.	Steve	141
You are to bring balance to 232 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	141
Your new task is to kill 219 Nechryael.	Steve	141
Your new task is to kill 27 Ghouls.	Vannaka	141
Your new task is to kill 136 Turoth.	Steve	141
Your new task is to kill 95 Bandits.	Krystilia	141
Your new task is to kill 18 Steel Dragons.	Chaeldar	141
Excellent, you're doing great. Your new task is to kill<br>141 Dagannoth.	Duradel	141
Your new task is to kill 132 Nechryael.	Steve	141
Your new task is to kill 215 Aviansies.	Duradel	141
Your new task is to kill 151 Kurask.	Nieve	141
Your new task is to kill 24 Ghouls.	Vannaka	141
Your new task is to kill 16 Fleshcrawlers.	Mazchna	141
Excellent, you're doing great. Your new task is to kill<br>191 Dagannoth.	Duradel	141
Your new task is to kill 104 Bandits.	Krystilia	141
Your new task is to kill 163 Kurask.	Steve	141
Your new task is to kill 128 Dust Devils.	Steve	141
Your new task is to kill 122 Smoke Devils.	Steve	141
Your new task is to kill 155 Turoth.	Steve	141
Your new task is to kill 88 Moss Giants.	Vannaka	141
Your new task is to kill 248 Dust Devils.	Nieve	141
You are to bring balance to 226 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	141
You are to bring balance to 224 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	141
Your new task is to kill 103 Bloodveld.	Krystilia	141
Your new task is to kill 130 Nechryael.	Steve	141
You are to bring balance to 127 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	141
You are to bring balance to 161 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	141
Your new task is to kill 182 Dust Devils.	Steve	141
Your new task is to kill 153 Abyssal Demons.	Steve	141
Your new task is to kill 113 Trolls.	Chaeldar	141
Your new task is to kill 141 Kurask.	Steve	141
Your new task is to kill 144 Turoth.	Steve	141
Your new task is to kill 119 Fire Giants.	Chaeldar	141
Your new task is to kill 159 Kurask.	Nieve	141
Your new task is to kill 140 Kurask.	Nieve	141
Your new task is to kill 124 Kurask.	Steve	141
Your new task is to kill 108 Moss Giants.	Vannaka	141
Your new task is to kill 71 Lizards.	Vannaka	141
Your new task is to kill 164 Nechryael.	Steve	141
Your new task is to kill 170 Fire Giants.	Chaeldar	141
You are to bring balance to 224 Nechryael in the<br>Slayer Tower.	Konar quo Maten	141
You are to bring balance to 133 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	141
You are to bring balance to 202 Nechryael in the<br>Slayer Tower.	Konar quo Maten	141
Your new task is to kill 168 Nechryael.	Steve	141
Your new task is to kill 126 Abyssal Demons.	Steve	141
Your new task is to kill 120 Kurask.	Steve	141
Your new task is to kill 73 Green Dragons.	Vannaka	142
You are to bring balance to 210 Nechryael in the<br>Slayer Tower.	Konar quo Maten	142
You are to bring balance to 208 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	142
Your new task is to kill 207 Dust Devils.	Nieve	142
Your new task is to kill 168 Fire Giants.	Chaeldar	142
Your new task is to kill 112 Kalphite.	Chaeldar	142
Your new task is to kill 203 Aviansies.	Duradel	142
Your new task is to kill 211 Aviansies.	Duradel	142
Your new task is to kill 102 Dark Warriors.	Krystilia	142
Your new task is to kill 201 Bloodveld.	Steve	142
Your new task is to kill 147 Kurask.	Nieve	142
Your new task is to kill 105 Moss Giants.	Krystilia	142
Your new task is to kill 156 Nechryael.	Steve	142
Your new task is to kill 116 Kalphite.	Chaeldar	142
Your new task is to kill 118 Hill Giants.	Krystilia	142
You are to bring balance to 217 Nechryael in the<br>Slayer Tower.	Konar quo Maten	142
Your new task is to kill 125 Dust Devils.	Steve	142
Your new task is to kill 145 Kurask.	Steve	142
Your new task is to kill 173 Kurask.	Nieve	142
Your new task is to kill 143 Turoth.	Steve	142
Your new task is to kill 32 Ghouls.	Vannaka	142
Your new task is to kill 146 Trolls.	Chaeldar	142
Your new task is to kill 78 Bloodveld.	Krystilia	142
Your new task is to kill 122 Abyssal Demons.	Steve	142
Your new task is to kill 214 Aviansies.	Duradel	142
Your new task is to kill 10 Ghouls.	Vannaka	142
Your new task is to kill 222 Aviansies.	Duradel	142
Your new task is to kill 117 Fire Giants.	Chaeldar	142
Your new task is to kill 149 Nechryael.	Steve	142
Your new task is to kill 164 Spiritual Creatures.	Steve	142
Your new task is to kill 159 Abyssal Demons.	Steve	142
You are to bring balance to 125 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	142
Your new task is to kill 114 Moss Giants.	Krystilia	142
Your new task is to kill 217 Nechryael.	Steve	142
Your new task is to kill 168 Aviansies.	Duradel	142
Your new task is to kill 127 Aviansies.	Duradel	142
Your new task is to kill 179 Kurask.	Nieve	142
Your new task is to kill 115 Zombies.	Krystilia	142
Your new task is to kill 155 Nechryael.	Steve	142
You are to bring balance to 157 Blue Dragons in the<br>Ogre Enclave.	Konar quo Maten	142
Your new task is to kill 183 Kurask.	Steve	142
Your new task is to kill 243 Aviansies.	Duradel	142
Your new task is to kill 101 Black Knights.	Krystilia	142
Your new task is to kill 173 Abyssal Demons.	Steve	142
You are to bring balance to 142 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	142
You are to bring balance to 144 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	143
Your new task is to kill 146 Nechryael.	Steve	143
Your new task is to kill 83 Bandits.	Krystilia	143
Your new task is to kill 18 Cave Slimes.	Mazchna	143
Your new task is to kill 169 Dust Devils.	Steve	143
Your new task is to kill 158 Kurask.	Nieve	143
Your new task is to kill 144 Dust Devils.	Steve	143
Your new task is to kill 91 Bloodveld.	Krystilia	143
Your new task is to kill 176 Kurask.	Steve	143
Your new task is to kill 17 Ghouls.	Vannaka	143
Your new task is to kill 128 Aviansies.	Duradel	143
Your new task is to kill 141 Aviansies.	Duradel	143
Your new task is to kill 167 Abyssal Demons.	Steve	143
Your new task is to kill 231 Aviansies.	Duradel	143
Your new task is to kill 71 Earth Warriors.	Vannaka	143
You are to bring balance to 210 Nechryael in the<br>Catacombs of Kourend.	Konar quo Maten	143
Your new task is to kill 147 Abyssal Demons.	Steve	143
Excellent, you're doing great. Your new task is to kill<br>16 Spiders.	Turael	143
Your new task is to kill 196 Aviansies.	Duradel	143
Your new task is to kill 79 Bloodveld.	Krystilia	143
Your new task is to kill 50 Drakes.	Steve	143
Your new task is to kill 159 Turoth.	Steve	143
You are to bring balance to 226 Abyssal Demons in<br>the Slayer Tower.	Konar quo Maten	143
Your new task is to kill 174 Aviansies.	Duradel	143
Your new task is to kill 74 Revenants.	Krystilia	143
Your new task is to kill 184 Aviansies.	Duradel	143
Excellent, you're doing great. Your new task is to kill<br>140 Dagannoth.	Duradel	143
Your new task is to kill 159 Kurask.	Steve	143
You are to bring balance to 160 Dagannoth in the<br>Jormungand's Prison.	Konar quo Maten	143
Your new task is to kill 139 Kurask.	Nieve	143
Your new task is to kill 152 Abyssal Demons.	Steve	143
Your new task is to kill 41 Revenants.	Krystilia	143
